	Student name	PC 1	PC 2
51	stu_03843d5ad3	-0.000696434914513	0.00147675802106
52	stu_0388d67f58	0.298688070427	0.0226995990411
53	stu_038b61b7bd	-0.0288002512565	0.00916433183285
54	stu_0393efd464	-0.084553754001	-3.62249640593e-05
55	stu_03a1351aeb	0.0651208240248	-0.00718092388709
56	stu_03b181392f	-0.0313082013876	-0.00341369160386
57	stu_03b6bfdce4	-0.0609515330158	0.0048597744783
58	stu_03cf565d03	-0.0665569251891	-0.00238414785869
59	stu_03dbafac6a	-0.0461135404208	0.000136880358248
60	stu_04083934f0	0.0474168566588	-0.00998485366289
61	stu_040bb71e7a	-0.0321320034963	-0.00264173201351
62	stu_041f7b411c	-0.028746402182	-0.0033419661514
63	stu_04434e4cd6	-0.0838328847246	-0.0028644804672
64	stu_0453d3ad84	-0.100138670969	-0.00146081514897
65	stu_045a9da630	0.00706506201719	0.0255585832029
66	stu_0473046ff0	0.2852894965	-0.0453453662822
67	stu_0488950dfe	-0.0491180682571	-0.00304688048769
68	stu_0491a2dda2	0.170909586859	-0.05791315467
69	stu_04b3347e0d	0.150146858038	0.0250650658028
70	stu_04c631b5a9	-0.0853214011596	0.000779528688848
71	stu_04fdba7612	0.0970390514674	-0.0081819658898
72	stu_050686e666	-0.0203918784604	0.0407685069909
73	stu_05186a93e7	-0.078140971498	-0.00688193133483
74	stu_05243b811a	-0.00883524337218	0.00223004071412
75	stu_05397b316f	-0.0707626920109	-0.00263595929107
76	stu_05672cd63e	-0.100592124043	0.00200437392615
77	stu_056fce9a90	-0.0554332664509	-0.00846323296396
78	stu_05a8adc955	-0.133444244476	0.000421524953388
79	stu_05a923fe6c	0.22626890301	-0.0330710695196
80	stu_05b0248ce6	-0.091672808939	0.00256586617095
81	stu_05c0a4eb4b	-0.136452216924	-0.00282589047682
82	stu_05d27e0d60	0.126180916766	-0.0206546335621
83	stu_05d4ba29d1	-0.0434216486446	-0.0201024934304
84	stu_05f35e97a7	-0.0192420912451	-0.0111873447094
85	stu_06088c9513	0.261468932748	-0.0128219494211
86	stu_0611b4ffbc	-0.038793860357	0.00281238611348
87	stu_063f6369bd	-0.0547809442244	-0.00318610780773
88	stu_06416eb0dc	-0.116478294749	0.00223882959406
89	stu_065a5d51c6	0.0927420418057	0.0943432334313
90	stu_067dd26228	-0.0593403218136	0.0133663027939
91	stu_069b23d3ab	0.15610250041	-0.0261322395678
92	stu_06a67c5b54	-0.0911053497158	-0.00376562096382
93	stu_06d24853c6	0.386140759501	-0.0489914946988
94	stu_06d3232058	-0.0409512444569	0.00180663039267
95	stu_06de41104d	-0.105439024691	0.00265534467024
96	stu_0701f82a44	-0.00122803097917	0.00604373660387
97	stu_070753c900	0.165346940732	-0.0574750275719
98	stu_0715380350	0.184822618617	-0.0583016685009
99	stu_07173df07b	-0.0483458161817	-0.00333719781665
100	stu_071f031a12	-0.00151281063386	-0.00115220468056
101	stu_0739f95d02	0.159678374031	0.01546015688
102	stu_073c1d905f	-0.0226728773322	0.0049749293951
103	stu_07431114c5	0.0610537095667	-0.0100197455089
104	stu_0787fb736f	0.0675647372063	-0.0237232164353
105	stu_0793cbca52	-0.0287562443987	0.00720521644592
106	stu_079b505867	0.0552836675563	0.0188265310636
107	stu_07b0b43b54	-0.0562209343194	0.0114429326763
108	stu_07d148fda0	-0.126674004158	-0.00479133162417
109	stu_07d238f1e8	-0.0727507097735	0.00139802930819
110	stu_07df71b69f	0.105242898534	0.0049047973536
111	stu_07edcc2df8	-0.0118360690791	-0.00144981000082
112	stu_07f1d6b6c7	-0.0862140965699	-0.00309663645601
113	stu_081fd2ae16	0.0557292050967	0.0112219298949
114	stu_0826ab350f	-0.0309762974141	0.000766134344307
115	stu_08313b315a	-0.0474870966883	-0.00261179768686
116	stu_084ad3392d	0.245148851593	-0.0184193961155
117	stu_084cf24069	-0.0570612562452	-0.000459491837856
118	stu_084fc769ac	0.100521939794	-0.0356266071155
119	stu_087db2a82c	-0.0893876373736	-0.00116342581332
120	stu_089ac76e42	-0.0424052359137	-0.00559285128387
121	stu_08b381e37b	-0.00629301800328	-0.0116134692718
122	stu_08c64c8165	0.0590737820396	-0.0123828493281
123	stu_08deb56c65	-0.0652302715537	0.00383837408646
124	stu_08e3fc9aee	-0.0858899024804	0.000842501764048
125	stu_08eb298fc0	-0.122517322967	-0.00173879171971
126	stu_08f222c6e7	-0.0131381892244	0.111911493316
127	stu_0923ea6980	-0.0209941939081	0.00813955036038
128	stu_0926e84aa0	0.0923990022893	5.09459974213e-05
129	stu_093584a4c5	-0.107598974543	0.00112130459747
130	stu_093957d0b8	-0.0596941844279	-0.00762987101326
131	stu_0958d0af3e	-0.122532537471	0.00520868099529
132	stu_096e4cd087	-0.143029259224	-0.0044957623571
133	stu_099009bf1e	0.282341518602	1.0795562184
134	stu_09a16c6773	0.0243223475667	0.0082506728468
135	stu_09a19d03fa	0.15957395981	0.0395231306435
136	stu_09bba7a631	0.195883831664	0.000120637162823
137	stu_09cbdf6a6a	-0.0487159730307	-0.00899717784719
138	stu_09dd3e4f95	0.0530288469361	-0.0270375774117
139	stu_09e0b31d8c	-0.0346862887533	0.00896220719909
140	stu_09e126c455	0.0407918614588	0.0129476899728
141	stu_09ecb2a9a9	-0.028364015327	-0.00768447574141
142	stu_09f26aafa9	-0.000294989609383	-0.00457412984826
143	stu_09f5214e97	-0.0683804393838	-0.00414731113903
144	stu_0a004bf5db	0.222230418517	-0.0673210726304
145	stu_0a073e6999	-0.0210526370481	-0.00156407442911
146	stu_0a258c40fa	0.00884147936853	-5.30324219408e-05
147	stu_0a588fc920	-0.0715105882319	-0.0014157399678
148	stu_0a698c3f57	-0.150450082425	-0.00469087517774
149	stu_0a7302d561	0.336822293303	-0.0837129156296
150	stu_0a7d96b7f9	-0.0519858604954	-0.00881413252181
151	stu_0aa57d9052	-0.115657573105	0.00227852813601
152	stu_0ab009e2b6	0.119144335686	-0.0272146929125
153	stu_0ab7a3adf6	-0.0640760188868	-0.000693807153781
154	stu_0acf6c3446	0.00651687140402	0.31943989171
155	stu_0ae8507d0d	-0.105885998142	-0.00261580178915
156	stu_0aefcbfa4a	-0.123487887638	0.000321991096141
157	stu_0b04c3086a	-0.190206037079	-0.0112975442887
158	stu_0b082e23b4	0.443890834897	-0.00251426164621
159	stu_0b0d854406	-0.126499473709	0.00156363910693
160	stu_0b467767da	0.0772005337103	0.030472041788
161	stu_0b6952f29a	-0.128801251123	-0.00282908556379
162	stu_0b6c1553f8	0.593033969453	-0.0297358676486
163	stu_0b7c0a5d8d	0.222908608097	-0.00721594050738
164	stu_0bae20d3ae	0.602134190142	0.00233859245365
165	stu_0bb0bc72dc	0.208179721208	0.0403860497512
166	stu_0bb2425139	-0.0522408483988	0.00317726458509
167	stu_0bc92a229c	-0.140001712227	0.000318545688891
168	stu_0bf69eb649	0.109495242596	-0.0128215003067
169	stu_0bfcf54d46	0.170012755729	0.0151013663603
170	stu_0c2af235d0	-0.0595888383291	0.0241557599573
171	stu_0c3563df0f	-0.177439258749	-0.00601001279189
172	stu_0c387dc536	-0.0816036765598	-0.00412776352283
173	stu_0c65233f2b	-0.12095648777	-0.00443851545218
174	stu_0c74f882e3	-0.0107403390908	0.00675576067332
175	stu_0c759e9f67	-0.058588627264	-0.00034606960476
176	stu_0c7fa84b56	0.0189740419007	-0.00811841473974
177	stu_0c88e9f17d	0.0309837610057	-0.00710131951695
178	stu_0ca33bbb5d	0.197669941142	0.267038199181
179	stu_0ca6b4b8c1	-0.0254978578269	0.0124215230304
180	stu_0cf8d20421	0.00790958677179	-0.00687795105089
181	stu_0d14f155e7	-0.0612188750083	-0.00454328240912
182	stu_0d1ebbd411	0.530168686577	0.00707682341745
183	stu_0d32a1db62	-0.0171474943217	0.0103155745464
184	stu_0d38a04fd7	-0.12121330028	-6.56910579222e-05
185	stu_0d3f397cee	-0.104266072787	-0.00244657826502
186	stu_0d5105b896	0.0525281843605	0.00331993007445
187	stu_0d57bcb733	0.00403332633543	-0.00517088771651
188	stu_0d5e6d55ec	-0.0863561421911	0.002406479286
189	stu_0d61cd9be8	-0.0671844826733	-0.00432672477364
190	stu_0d6edfc190	-0.0906493336953	-0.00289364865061
191	stu_0d6f3617ed	-0.0653021231631	-0.00932703671542
192	stu_0d8985760a	0.0527312447148	-0.00985969143718
193	stu_0d8a89a8d9	-0.0315088975396	0.00891229505604
194	stu_0d8deb7f0a	-0.0404119153605	-0.00633714754794
195	stu_0da58c9d0e	-0.0528135962978	-0.00545710254846
196	stu_0de4999e4b	0.176558143352	0.00179914186521
197	stu_0e00ffdf73	-0.0183368260144	-0.00778441203789
198	stu_0e112af792	-0.110849228339	-0.00182688837908
199	stu_0e35a0caf4	-0.0468391630325	0.00633034037375
200	stu_0e580f6307	-0.0483111164975	-0.00256591176807
201	stu_0e60714d5e	-0.123824525672	-0.0022417158422
202	stu_0e82632340	0.0667763010751	-0.0121565516868
203	stu_0ea113bea8	0.0885961537498	0.0172730803128
204	stu_0ea288e26a	-0.0851556608437	-0.00357504588177
205	stu_0eb255efad	-0.118997463572	-0.00441474523806
206	stu_0ec47a0be4	0.534413078672	-0.124688615495
207	stu_0ec808e775	-0.086409151534	-0.00205065022222
208	stu_0ec98db02d	-0.0722149702326	-0.00364896714396
209	stu_0ed06e121c	-0.0652534535704	-0.00500555083405
210	stu_0eef720061	-0.11094349728	0.0028648127289
211	stu_0f017a48bc	-0.0903207105368	0.000339744095202
212	stu_0f320b3145	0.161202800817	-0.00276078624915
213	stu_0f37066c27	0.0397582957698	0.00262062332082
214	stu_0f38078c16	-0.0296140632369	-0.00427104807831
215	stu_0f396a5baa	-0.0227635085394	0.00624545289251
216	stu_0f5da6f91c	-0.072409827729	0.000690822914981
217	stu_0f60249296	-0.109263509736	-0.00169512451578
218	stu_0f6fed906e	-0.0462820142301	0.00672623490358
219	stu_0f74cfc820	0.117856341504	0.00257197051903
220	stu_0faf821d0b	0.119989551774	0.0396234882536
221	stu_0fee3da977	-0.148367321713	-0.00447194104456
222	stu_0ffac8cb5d	-0.158973788161	-0.0019816416244
223	stu_10127b1302	-0.0731362591344	0.00195268813638
224	stu_1046a07251	-0.0808934750682	0.00406569386139
225	stu_105569abaa	0.0463635315739	-0.0244361654044
226	stu_10678201dd	0.14159356368	-0.0248697159223
227	stu_109a85ebdf	-0.0970468762798	-0.000986658914747
228	stu_10ad1225b4	0.207022839088	-0.0373900361135
229	stu_10be4d9bc7	-0.00233839829388	0.00483624614509
230	stu_10ce0c35d4	0.00807246489343	0.00730444550889
231	stu_10ea455bb6	-0.0147546219558	-0.00188047334943
232	stu_10f0b7a1bd	-0.0164507366138	-0.00083640589218
233	stu_10f63dbde6	0.0273289747197	-0.0119785624777
234	stu_11062b8961	-0.0718281801879	0.00480477285561
235	stu_110806a4dd	-0.00146597536586	0.0191459508917
236	stu_110b0b7439	0.0255211162497	-0.0136986791564
237	stu_1121f99f43	-0.106375982405	-0.00814351023635
238	stu_1122999ad6	0.139782612811	0.0287978177794
239	stu_1135a75f6d	-0.0579629361072	-0.000732774825769
240	stu_117326cd5e	-0.0931792402391	0.0068959904907
241	stu_119017ee56	0.156030134168	0.0017852570879
242	stu_119fc62622	-0.088596035629	0.00036445567213
243	stu_11a96cad61	-0.190206037079	-0.0112975442887
244	stu_11ac9e538d	0.16354046859	-0.0447084139424
245	stu_11b34b5591	-0.0638715604821	0.00876270666885
246	stu_11d139298f	0.0778646147092	-0.0184452320556
247	stu_11fd427621	0.171209780471	0.0527664213331
248	stu_12515904b3	0.11362428159	0.0109022025134
249	stu_1286548e2b	-0.039726838452	-0.00795572127486
250	stu_128c8626ba	-0.0162603594946	-0.00346991737516
251	stu_129353eed5	0.0798442844533	-0.000892495234495
252	stu_12d111c45d	-0.142296644175	-0.00422226853908
253	stu_12ebb1a16f	-0.074886411731	0.00217345296222
254	stu_12f940eece	-0.0535944169451	0.00769682129396
255	stu_133a305f2d	0.147448723303	-0.0127442662419
256	stu_1345507a70	-0.09961298483	-0.00658390989464
257	stu_1346115f12	0.0210936590116	0.00802469367479
258	stu_135b2f3ff7	-0.0744640715892	-0.00399341603144
259	stu_135f189c8b	-0.0899232847781	0.0208186211684
260	stu_1362378319	-0.115018832437	-0.00125304342102
261	stu_1366adddbf	-0.0461860033824	0.0182103115429
262	stu_1381a7f6c9	-0.062116580161	0.0151691871161
263	stu_139d2523cc	0.0250291009188	-0.00508477677156
264	stu_13ab39db59	-0.0579094445824	-0.00195524020439
265	stu_13c7caac11	0.0173658369589	-0.01058027067
266	stu_13dd437259	-0.0706946354538	0.00609790664396
267	stu_1416b2fb9d	0.0234103536634	-0.00519470659172
268	stu_14177f33c6	-0.0944460416933	-0.0133584980024
269	stu_141a0237ed	0.00718854424326	0.000262721341446
270	stu_1431538058	-0.116245115241	0.00221115147789
271	stu_145a7a833f	-0.0796076412131	-0.00427217000328
272	stu_1465f0d76e	0.220275246761	-0.0605573959902
273	stu_148d351d5a	-0.0720005831971	-0.00118586360129
274	stu_1490b6e73a	-0.0773620136119	-0.00123053320203
275	stu_14cefb8693	-0.00203526697079	-0.00237593720002
276	stu_14f546678e	0.0546769405691	-0.027102868609
277	stu_151a8de4f8	0.0138067610559	-0.010842579348
278	stu_151f3d902e	-0.079647093059	-0.00886799797421
279	stu_1561f6cb22	-0.0309717342073	-0.00734883204333
280	stu_1566996b69	-0.0898245630875	0.002320200251
281	stu_1597fcfbfc	0.134509773807	-0.00337733418969
282	stu_1598aaefa4	-0.0609483959593	0.0140052058107
283	stu_159ce9317c	0.0836925298408	0.0158372023684
284	stu_15ae32fe60	-0.0508777592301	0.00468123147305
285	stu_15b480b75e	-0.035062118239	-0.00249819912542
286	stu_15b7cbab8a	-0.0541220114823	-0.00610364956745
287	stu_15b84928d6	-0.00182231569361	0.00770725597881
288	stu_15dd5ccd5c	-0.0824224049779	-0.00048259071572
289	stu_16059ca4b3	0.549754465927	-0.136755230603
290	stu_16107494d9	-0.14222847858	0.000132762639792
291	stu_16156fb170	-0.0582442269997	-0.00554524521277
292	stu_162008fc5a	0.00806686665656	-0.00285919841704
293	stu_165fcfa6b7	-0.190206037079	-0.0112975442887
294	stu_16608686cf	0.0383662229948	0.0031854808944
295	stu_1676f75db0	0.247989656144	-0.0061012627426
296	stu_169a26564d	0.0268322879263	0.00884512631131
297	stu_16e74ad6a2	-0.0512136495977	-0.00192240536811
298	stu_170bd5803b	-0.0848460518346	0.000387708172513
299	stu_1729b2ff85	0.126535357427	0.0443904677998
300	stu_17366ad763	0.000480210969392	-0.0174320164138
301	stu_176f99a659	-0.120682157326	-0.00184198281245
302	stu_1783df16d3	-0.100726572098	0.00384438754124
303	stu_1796b34de8	0.0167256319409	0.00290903778433
304	stu_1799b4deed	-0.06904002109	0.00326120757976
305	stu_17a572d9fa	-0.0175197890176	-0.00886578566865
306	stu_17bcb62802	-0.110371713642	-0.00205765105285
307	stu_17cee85cd3	-0.0323099990082	0.00311124008089
308	stu_17defbb8ba	-0.0989323977497	-0.00310860542852
309	stu_17e46f884b	-0.0361917930658	0.0197252518218
310	stu_17e9e60fd7	0.210751054591	0.940562087432
311	stu_1805291a39	-0.0304144556483	-0.0226237668816
312	stu_181bd27bb9	0.227290362502	-0.0557369555664
313	stu_1835713753	0.146722829628	0.00207551442207
314	stu_184c18fa18	0.0363437673997	-0.0107101361107
315	stu_185b7d1752	-0.0647734820424	0.00284312075177
316	stu_186814f8b5	-0.100622275042	-0.00077141579803
317	stu_188d71ef12	-0.0737959765302	0.0272984311684
318	stu_18969ca231	-0.12684042573	-0.00321521331476
319	stu_18ba050b2e	-0.0683853730913	0.00132756690357
320	stu_18fdfffda8	-0.0903697922133	0.00283967428266
321	stu_191381de83	-0.0248094059177	0.00821552075652
322	stu_193a78af5d	-0.0660177387315	-0.000960275275111
323	stu_19404b169a	0.223341538142	-0.0276462034255
324	stu_1945bd2a47	0.180024343667	-0.00583486626336
325	stu_194973c282	0.134283017346	-0.0134721938854
326	stu_194c917f07	-0.190206037079	-0.0112975442887
327	stu_1958b83e30	0.0064710862531	-0.00256714754769
328	stu_19932c9f7a	0.372885686942	0.00254438871843
329	stu_19c19960db	-0.0737242079073	0.010843676535
330	stu_19ce7a1165	-0.0202399187664	0.000218127845563
331	stu_19d0c4f778	0.0720079871733	-0.00150059491665
332	stu_19d8e58560	-0.0514944842104	-0.00131105419306
333	stu_19eb1d6189	-0.0200352419675	-0.00592629030521
334	stu_19f7eb3bd0	-0.0598792103342	0.00650873154583
335	stu_19f977e847	0.0386842018754	-0.0121728344626
336	stu_1a06b714a6	-0.139349855044	-0.00139610750557
337	stu_1a08d64439	-0.106205836772	0.000289000407616
338	stu_1a4196ddf0	-0.0821369768015	-0.0037205281928
339	stu_1a69f637f4	-0.112053384542	-0.00348454839276
340	stu_1a780cd1f6	-0.0945779358864	-0.00278062733089
341	stu_1a7d5b27d4	-0.0179605160078	0.0337327847537
342	stu_1a83b6a474	-0.0700835683621	-0.000364896432382
343	stu_1a940227cf	-0.0764602387495	-0.0113951354142
344	stu_1aa229c481	-0.110352978315	0.000178423571391
345	stu_1ab338c394	-0.0406285090962	0.00504318509996
346	stu_1ad644c1a1	-0.0111087951976	0.00492506882478
347	stu_1af44ef241	0.101189409493	0.00303358362278
348	stu_1b239fb039	0.203484506273	-0.0222616841458
349	stu_1b4627e34e	0.19289985815	-0.019917397721
350	stu_1b4e59f290	0.15099630621	-0.034294748335
351	stu_1b5450f99d	-0.0427105692973	0.0032948238226
352	stu_1b5cd18ca5	-0.048583225799	0.00390051179356
353	stu_1b63de5894	-0.0438593320259	0.00782127383644
354	stu_1b67206b85	-0.016766088118	-0.0162703070071
355	stu_1b732c9459	-0.0220169541846	-6.29501340297e-05
356	stu_1b9ff0fad7	0.000496416785262	-0.00390835833523
357	stu_1ba0261f85	-0.00677380136489	-0.0178922430239
358	stu_1ba0485651	-0.125965658265	0.0135599910594
359	stu_1bc0e59f54	-0.0745404247627	-0.00771872246818
360	stu_1c1f99ccaf	-0.0397337824765	-0.0121110842959
361	stu_1c20272309	-0.106427759504	-0.00183311281834
362	stu_1c2ab8865e	0.0348179844696	-0.00903811744734
363	stu_1c34c5a101	-0.0741483171045	0.00446976210188
364	stu_1c52ca4a7d	-0.0272536472097	0.00127417784916
365	stu_1c5bdeea35	-0.0501372241886	0.00538676846686
366	stu_1c653d6d97	0.0885107627318	-0.00869674537158
367	stu_1c74e826f5	-0.068624246481	0.000340056890285
368	stu_1c98e22bc4	0.0319092551147	0.000915790560378
369	stu_1c9d59cc76	-0.041546229831	-0.00417028296255
370	stu_1ca2a39711	0.144675191633	1.41653937929
371	stu_1cb9148794	-0.0655000070352	-0.00501551763538
372	stu_1ce80d9060	-0.0690726489008	0.0113791160515
373	stu_1d00298e13	-0.0829622963777	0.0167424799963
374	stu_1d2a8b03d3	0.696356953034	0.0688068608726
375	stu_1d2b4163b6	0.00912413514109	-0.00585130235412
376	stu_1d348e3104	0.258907480165	0.0542902833589
377	stu_1d35f57a3e	-0.0812206276239	0.0145089729339
378	stu_1d52d4c47d	0.00668227168502	0.00862140887772
379	stu_1d8bbcf8d7	0.0501156786299	-0.0113931531623
380	stu_1da406991b	-0.130945194279	-0.00286826515428
381	stu_1dc47cbe2b	0.135193925688	-0.0184204818788
382	stu_1dc75a783d	0.0865481911523	0.0280927051394
383	stu_1dcdf5e430	-0.0593999169192	0.00298098018054
384	stu_1e0d66a686	-0.091241084687	-0.00296301061823
385	stu_1e34e59c15	0.0087914352189	0.015472385837
386	stu_1e4507f047	-0.111514928864	-0.00790858342407
387	stu_1e503f7e14	-0.0825444930574	-0.00352553526983
388	stu_1e5594c6ef	-0.141126321221	-0.00324297615647
389	stu_1e58c1f128	0.0805667320013	-0.0228492628459
390	stu_1e5b9da97f	-0.0370214754027	-0.00845724123224
391	stu_1e5c1552fe	0.166134446574	-0.0406754000897
392	stu_1e79bd9617	0.0906934590683	-0.0126241099949
393	stu_1e95f4d085	0.40557434345	-0.10406486773
394	stu_1ea6c0a097	0.10099658932	-0.00891522427007
395	stu_1eadd1ed43	-0.100005621992	-0.00147305706942
396	stu_1ec9acc299	0.116307148305	-0.000115890795163
397	stu_1ed04f6079	-0.0692233729296	0.0175951428114
398	stu_1f1f9f6100	-0.139147444241	-0.00461394645608
399	stu_1f289fb835	-0.139876356801	-0.00253819034215
400	stu_1f3a232252	0.0401305057005	-0.00781201939229
401	stu_1f4aba11f5	-0.0466909596358	-0.00164793744107
402	stu_1f50ef987a	-0.0244692244541	0.00638434894388
403	stu_1f56ef892d	-0.0408998134076	-0.00304468274247
404	stu_1f5ffae129	-0.0118482068688	-0.0124820027557
405	stu_1f757a6428	0.13387193351	0.0264971989121
406	stu_1f9daa1d58	-0.05183993319	-0.00521795645031
407	stu_1fb0205e04	-0.0683750431384	0.00516889722707
408	stu_1fc4a69065	0.0913273798565	-0.0414905336368
409	stu_1fc8a46362	-0.0532231907708	-0.000542653042345
410	stu_1fd47eee2e	0.0265472369717	-0.0203649996163
411	stu_1ff9797864	-0.0776979473164	-0.00496538092543
412	stu_202d5bf79f	-0.105063422012	0.00253926758288
413	stu_203ecf45dc	-0.0849526031172	0.000678218082247
414	stu_20449c7f92	0.289349742252	0.0309555112352
415	stu_204edff12c	0.223789926214	-0.0131167490146
416	stu_205c4410e0	-0.0784725844017	-0.00206577760906
417	stu_20939b14aa	-0.0874171296175	-0.00503821995491
418	stu_209648726e	-0.111170467102	-0.0050203055008
419	stu_20b4ea9387	-0.0526686901873	-0.00365601430417
420	stu_20ddcaea50	0.0169773357644	-0.0062956384548
421	stu_20dec382da	-0.117730938192	0.0191517057279
422	stu_21011c59ec	0.33463186293	-0.0269802582167
423	stu_21370ee74f	0.115001188849	-0.000440485131352
424	stu_21381dc532	-0.0194378497614	0.000115761011553
425	stu_214efc2ec1	-0.0902906361378	0.00458041360742
426	stu_2168623272	-0.00611987799074	-0.00116639015413
427	stu_217a4c59de	-0.0448159344145	0.0041235271904
428	stu_2195431553	0.199515005585	-0.0734727112181
429	stu_21af7f8682	-0.0560579086151	-0.00646256216101
430	stu_21b5ce5c98	0.0258150359386	0.00493611863992
431	stu_21c11a6839	0.0698044032743	0.0187854989641
432	stu_21cec8f733	0.0841282306618	0.00480511683434
433	stu_21f3fd25ce	-0.117694417894	-0.00435407838473
434	stu_220c4e4fdb	-0.0260325383394	0.00699133421469
435	stu_226bb6e23f	-0.127472709854	-0.00260637813002
436	stu_226c8b7df7	-0.0349922667013	-0.015548347762
437	stu_227225bccf	-0.0221151490516	-0.0124194975869
438	stu_228074d136	0.0098849848653	0.0444934172032
439	stu_228b1411c9	-0.115249799563	0.000168824146983
440	stu_22a98342ba	0.024646505929	-0.00206302552935
441	stu_22dfb8cf39	0.0200121384063	0.00029580505554
442	stu_2302c62733	-0.0850839555172	-0.00144885912582
443	stu_230703f9a9	-0.0460708040605	-0.000612445479386
444	stu_230fe92133	-0.0525624128859	0.00231523506397
445	stu_234a1a9381	-0.057008314471	0.0220674483926
446	stu_234d651bd7	-0.190206037079	-0.0112975442887
447	stu_2350cdeeeb	0.0714975878885	-0.026863308205
448	stu_2350eac353	0.0210886638448	-0.0213908656792
449	stu_236c1adeb2	-0.0435499862009	-0.00456238639272
450	stu_2383d62813	-0.0114226446444	-0.013470680749
451	stu_23904d80dd	-0.0581777263301	0.00269030670042
452	stu_23a9f779e3	-0.00896437747525	0.0128349962031
453	stu_23c645d2fa	0.05584755999	0.00165574224848
454	stu_23cb9e0ccd	-0.138494942836	-0.00213377411933
455	stu_23cff46483	-0.0130609709676	0.0223808476706
456	stu_23e7a6377c	-0.0540731617494	0.00423973723878
457	stu_241731b622	-0.0993458117915	-0.00254473689282
458	stu_242e8965c2	0.174197952533	-0.0544445839773
459	stu_243cf50996	0.153043918855	0.0159123680448
460	stu_24434966fc	-0.116305279688	-0.00371938515411
461	stu_244b6a9fdd	-0.0547998722548	-0.00182486609407
462	stu_245597a5bc	0.0636120350871	-0.0101790583585
463	stu_246095e4a6	-0.0674891141581	-0.00323176354228
464	stu_2467f60d6f	-0.139556003858	-0.000775424321722
465	stu_248bc2c456	-0.0309983081564	-0.00931540559346
466	stu_2495a7f103	-0.0709364843717	0.00036178830704
467	stu_2499b59e61	-0.0384264737818	0.00404862019397
468	stu_24a1ead727	0.303528292848	-0.0627957781692
469	stu_24afe241d6	0.00455867230657	-0.00901493052903
470	stu_24b38885f9	-0.0895084457484	-0.00393246729916
471	stu_24b3db146b	-0.0715531430075	0.00987236427841
472	stu_24cf903421	0.0567086185077	-0.00641924913487
473	stu_24d28d2ab7	-0.0900974650183	0.00255304016268
474	stu_24d52a8a8d	-0.0380012605745	0.00778003677337
475	stu_24e194b1d2	-0.0333010735658	-0.00746452565955
476	stu_251839a2ff	0.0347291455677	-0.0106687088529
