Students	Incorrects	Problem View	Correct First Attempt	Step Duration (sec)	Error Step Duration (sec)	Corrects	Correct Step Duration (sec)	Hints
stu_02480505de	0.413793103448	1.0	0.827586206897	0.0	0.0	1.0	0.0	0.0689655172414
stu_026f9588c7	0.166519043401	1.02878653676	0.926483613818	0.566873339238	2.36019277108	1.01815766165	0.424573613767	0.00044286979628
stu_02772e485d	1.20588235294	1.0	0.470588235294	0.0	0.0	1.0	0.0	0.735294117647
stu_02796354f3	0.238395673727	1.03875619648	0.892293826048	0.0	0.0	1.01577287066	0.0	0.0612888688598
stu_028f59c721	0.399176954733	1.09251028807	0.877695473251	0.0	0.0	1.01695473251	0.0	0.0243621399177
stu_02aba1d0a6	0.316750178955	1.0211166786	0.860773085183	0.0	0.0	1.01861130995	0.0	0.0375805297065
stu_02ad1ba148	0.324786324786	1.07743795696	0.873648439914	0.0193574297189	0.0412469437653	1.05272371537	0.0161916548798	0.0812480691999
stu_02ce28c7cd	0.164383561644	1.02739726027	0.913242009132	0.0	0.0	1.00456621005	0.0	0.00913242009132
stu_030174a230	0.28852739726	1.1040239726	0.889126712329	0.137848458904	0.182837837838	1.0363869863	0.132238324506	0.0693493150685
stu_030938802a	0.252427184466	1.05768132496	0.824100513992	0.0	0.0	1.04683038264	0.0	0.231867504283
stu_03240aa55e	0.253101736973	1.10421836228	0.885856079404	0.0	0.0	1.00992555831	0.0	0.00496277915633
stu_032593f3d2	0.31875	1.075	0.85	2.7125	0.0	1.0	3.19117647059	0.19375
stu_0339e89990	0.44972972973	1.07297297297	0.884324324324	0.0	0.0	1.01324324324	0.0	0.0197297297297
stu_0349055cd7	0.487654320988	1.04320987654	0.761316872428	0.427979423868	0.896543103448	1.00205761317	0.281078378378	0.172839506173
stu_0368946add	0.299657534247	1.0348173516	0.91095890411	0.0	0.0	1.024543379	0.0	0.00513698630137
stu_037d7de462	1.11016949153	1.01694915254	0.754237288136	0.0	0.0	1.0	0.0	0.0254237288136
stu_03843d5ad3	0.446308724832	1.14429530201	0.828859060403	0.0	0.0	1.01006711409	0.0	0.0469798657718
stu_0388d67f58	1.40697674419	1.24418604651	0.616279069767	0.0	0.0	1.05813953488	0.0	0.186046511628
stu_038b61b7bd	0.403263403263	1.10839160839	0.857808857809	0.0	0.0	1.05477855478	0.0	0.030303030303
stu_0393efd464	0.248056994819	1.08128238342	0.905440414508	0.0021041126943	0.00677226027397	1.01781088083	0.00161659513591	0.0249352331606
stu_03a1351aeb	0.491145218418	1.07792207792	0.809523809524	0.207009051555	0.99229338843	1.04998032271	0.0222362664074	0.223534041716
stu_03b181392f	0.352148940384	1.04911863735	0.862348979996	0.00898316498316	0.0431870503597	1.02079619727	0.00352342673404	0.069320657556
stu_03b6bfdce4	0.321188878236	1.09532940693	0.883714559649	0.0483265306122	0.140400471143	1.02342144912	0.0362107873528	0.0213669360362
stu_03cf565d03	0.274819918572	1.08675227059	0.89837143752	0.0	0.0	1.02599436267	0.0	0.061071093016
stu_03dbafac6a	0.255605381166	1.07533632287	0.873542600897	0.194313004484	0.794787234043	1.02600896861	0.107386036961	0.077130044843
stu_04083934f0	0.343106180666	1.22979397781	0.814580031696	0.0	0.0	1.08637083994	0.0	0.208399366086
stu_040bb71e7a	0.3605893186	1.05377532228	0.867403314917	0.0	0.0	1.02762430939	0.0	0.0747697974217
stu_041f7b411c	0.298446443173	1.23058053966	0.860997547016	0.0	0.0	1.0204415372	0.0	0.0784955028618
stu_04434e4cd6	0.225872689938	1.07648870637	0.902977412731	0.0	0.0	1.01283367556	0.0	0.0318275154004
stu_0453d3ad84	0.192790663318	1.06278623135	0.919190426946	0.0	0.0	1.02348943714	0.0	0.0268872802482
stu_045a9da630	0.490909090909	1.52363636364	0.829090909091	0.0	0.0	1.06909090909	0.0	0.00363636363636
stu_0473046ff0	0.636363636364	1.0	0.636363636364	0.830681818182	1.553375	1.0	0.417714285714	0.545454545455
stu_0488950dfe	0.278335005015	1.0609327984	0.869107321966	0.0	0.0	1.02507522568	0.0	0.0478936810431
stu_0491a2dda2	0.277456647399	1.12427745665	0.690751445087	0.0	0.0	1.0	0.0	0.398843930636
stu_04b3347e0d	1.23255813953	1.3023255814	0.767441860465	0.0	0.0	1.0	0.0	0.116279069767
stu_04c631b5a9	0.206106870229	1.09264399722	0.907702984039	0.0	0.0	1.0440666204	0.0	0.0381679389313
stu_04fdba7612	0.416666666667	1.0	0.666666666667	0.0	0.0	1.0	0.0	0.0
stu_050686e666	0.416666666667	1.0	0.833333333333	1.417	2.616	1.0	1.1772	0.0
stu_05186a93e7	0.196925114021	1.07400323672	0.909960276593	0.0889728556716	0.483820261438	1.00963660438	0.0499030719483	0.085258202148
stu_05243b811a	0.454545454545	1.0	0.818181818182	0.0	0.0	1.0	0.0	0.0
stu_05397b316f	0.286628733997	1.10739687055	0.902560455192	0.0	0.0	1.00995732575	0.0	0.0533428165007
stu_05672cd63e	0.213247863248	1.05042735043	0.912820512821	0.0	0.0	1.0235042735	0.0	0.0
stu_056fce9a90	0.251065224517	1.01933792199	0.881350376926	0.0	0.0	1.01966568338	0.0	0.0750573582432
stu_05a8adc955	0.1196875	1.0796875	0.9484375	0.1124996875	0.207787878788	1.00875	0.107319275124	0.01125
stu_05a923fe6c	0.617346938776	1.07397959184	0.716836734694	0.556637755102	1.85390990991	1.06632653061	0.0441921708185	0.52806122449
stu_05b0248ce6	0.198266666667	1.05693333333	0.916266666667	0.1271932	0.758949044586	1.02866666667	0.0694599825378	0.0464
stu_05c0a4eb4b	0.112088361628	1.07670280221	0.949478420945	0.0	0.0	1.00777255062	0.0	0.00736346901207
stu_05d27e0d60	0.605988023952	1.15209580838	0.749700598802	0.0	0.0	1.00838323353	0.0	0.249101796407
stu_05d4ba29d1	0.194092827004	1.0	0.869198312236	0.0	0.0	1.0	0.0	0.118143459916
stu_05f35e97a7	0.281129653402	1.02182284981	0.867779204108	0.0	0.0	1.06161745828	0.0	0.1540436457
stu_06088c9513	0.616959064327	1.47222222222	0.670321637427	0.423245614035	1.28381374723	1.14912280702	0.0	0.472222222222
stu_0611b4ffbc	0.400866738895	1.15276273023	0.88082340195	0.0	0.0	1.02166847237	0.0	0.0606717226436
stu_063f6369bd	0.285982184716	1.1092358181	0.888888888889	0.0	0.0	1.02719174871	0.0	0.0726676043132
stu_06416eb0dc	0.168149466192	1.14857651246	0.935943060498	0.0	0.0	1.02402135231	0.0	0.0115658362989
stu_065a5d51c6	0.487046632124	1.17616580311	0.761658031088	4.36784455959	4.29347826087	1.0	4.39111564626	0.165803108808
stu_067dd26228	0.285634118967	1.2037037037	0.888888888889	0.369284511785	0.855888888889	1.02525252525	0.308458964646	0.0415263748597
stu_069b23d3ab	0.572864321608	1.09380234506	0.723618090452	0.0	0.0	1.04355108878	0.0	0.303182579564
stu_06a67c5b54	0.211956521739	1.00543478261	0.896739130435	0.0	0.0	1.0	0.0	0.00271739130435
stu_06d24853c6	0.934782608696	1.5	0.565217391304	0.0	0.0	1.0	0.0	0.565217391304
stu_06d3232058	0.378277153558	1.02996254682	0.85393258427	0.0	0.0	1.00374531835	0.0	0.00374531835206
stu_06de41104d	0.183004455761	1.0849777212	0.925366008912	0.0	0.0	1.04328453215	0.0	0.0205283259071
stu_0701f82a44	0.418691588785	1.0953271028	0.831775700935	0.411214953271	0.0	1.00934579439	0.494382022472	0.0672897196262
stu_070753c900	0.254672897196	1.22429906542	0.703271028037	0.0	0.0	1.0	0.0	0.411214953271
stu_0715380350	0.411881188119	1.13465346535	0.714851485149	0.0	0.0	1.0	0.0	0.463366336634
stu_07173df07b	0.302222222222	1.04355555556	0.877333333333	0.0	0.0	1.02933333333	0.0	0.0648888888889
stu_071f031a12	0.4	1.0	0.8	0.0	0.0	1.0	0.0	0.0
stu_0739f95d02	1.06921944035	1.08689248895	0.717231222386	0.0	0.0	1.01914580265	0.0	0.0986745213549
stu_073c1d905f	0.459355459355	1.09459676126	0.860990860991	0.0	0.0	1.02565335899	0.0	0.0482603815937
stu_07431114c5	0.350378787879	1.23863636364	0.806818181818	0.0	0.0	1.10416666667	0.0	0.231060606061
stu_0787fb736f	0.389402443051	1.06223175966	0.790524925718	0.0822073291515	0.267196217494	1.01766259492	0.03318855711	0.233575437438
stu_0793cbca52	0.369162995595	1.21674008811	0.844933920705	0.0	0.0	1.02026431718	0.0	0.00528634361233
stu_079b505867	0.63606557377	1.15409836066	0.770491803279	0.307770491803	0.8046	1.00983606557	0.159778723404	0.016393442623
stu_07b0b43b54	0.320295202952	1.12767527675	0.881180811808	0.315409594096	0.442422360248	1.02287822878	0.298283082077	0.0273062730627
stu_07d148fda0	0.12633744856	1.04046639232	0.944855967078	0.0	0.0	1.0146776406	0.0	0.0285322359396
stu_07d238f1e8	0.271307099071	1.15938303342	0.896183508009	0.0231370377694	0.0411428571429	1.01146925054	0.0210511915269	0.0278821435634
stu_07df71b69f	0.523835920177	1.29268292683	0.774944567627	0.324831485588	0.360834975369	1.10421286031	0.314375536481	0.231707317073
stu_07edcc2df8	0.271515151515	1.12727272727	0.853333333333	0.450917575758	1.50821487603	1.01090909091	0.269194602273	0.141818181818
stu_07f1d6b6c7	0.20931015143	1.07616376893	0.912731351655	0.00394256870443	0.0116838046272	1.02860347729	0.00320240875015	0.0530566461021
stu_081fd2ae16	0.73275862069	1.04885057471	0.778735632184	0.0	0.0	1.00287356322	0.0	0.0172413793103
stu_0826ab350f	0.348641049672	1.05435801312	0.855670103093	0.0	0.0	1.03748828491	0.0	0.0487347703843
stu_08313b315a	0.271531100478	1.11746411483	0.875837320574	0.0	0.0	1.03492822967	0.0	0.0674641148325
stu_084ad3392d	0.985294117647	1.13235294118	0.661764705882	0.0	0.0	1.0	0.0	0.308823529412
stu_084cf24069	0.347227683838	1.06272119544	0.895202516713	0.0	0.0	1.0235941801	0.0	0.0619347227684
stu_084fc769ac	0.31451083388	1.1122783979	0.754432042022	0.0	0.0	1.02429415627	0.0	0.284963887065
stu_087db2a82c	0.186078566506	1.09958649207	0.914197105445	0.120463818057	0.776658634538	1.00895933839	0.0588759894459	0.0547898001378
stu_089ac76e42	0.297307001795	1.06211849192	0.875224416517	0.0	0.0	1.02782764811	0.0	0.0824057450628
stu_08b381e37b	0.335692171605	1.05926581159	0.846528084918	0.0	0.0	1.02388323751	0.0	0.12693498452
stu_08c64c8165	0.363636363636	1.0	0.727272727273	0.0	0.0	1.0	0.0	0.0454545454545
stu_08deb56c65	0.24101317641	1.07995394653	0.895867980043	0.289379301522	1.05624324324	1.02008443137	0.200242181922	0.0717666624025
stu_08e3fc9aee	0.192708333333	1.21875	0.911458333333	0.0	0.0	1.03125	0.0	0.0416666666667
stu_08eb298fc0	0.147198480532	1.01266223488	0.936055713833	0.0	0.0	1.02342513454	0.0	0.0120291231402
stu_08f222c6e7	0.424354243542	1.36900369004	0.870848708487	2.96236900369	7.89657142857	1.09594095941	2.23060169492	0.0479704797048
stu_0923ea6980	0.432707355243	1.11424100156	0.839593114241	0.0	0.0	1.02425665102	0.0	0.00391236306729
stu_0926e84aa0	0.603448275862	1.0	0.706896551724	0.0	0.0	1.0	0.0	0.0172413793103
stu_093584a4c5	0.204357798165	1.09472477064	0.928211009174	0.0	0.0	1.02041284404	0.0	0.0158256880734
stu_093957d0b8	0.253292806484	1.07902735562	0.887537993921	0.0	0.0	1.01013171226	0.0	0.0709219858156
stu_0958d0af3e	0.129644588045	1.03675282714	0.938004846527	0.196685581583	1.14162540717	1.01797253635	0.134232077503	0.0201938610662
stu_096e4cd087	0.13025210084	1.0	0.957983193277	0.0	0.0	1.0	0.0	0.00840336134454
stu_099009bf1e	0.8	1.0	0.6	43.3998	60.2775	1.0	32.148	0.0
stu_09a16c6773	0.47619047619	1.2380952381	0.829228243021	0.0	0.0	1.08045977011	0.0	0.105090311987
stu_09a19d03fa	0.9	3.0	0.8	0.0	0.0	1.0	0.0	0.2
stu_09bba7a631	1.04761904762	1.16666666667	0.702380952381	0.0	0.0	1.0	0.0	0.202380952381
stu_09cbdf6a6a	0.23688155922	1.12497322767	0.881345041765	0.0212973870208	0.0485108303249	1.01734846862	0.0176336573512	0.095952023988
stu_09dd3e4f95	0.330957230143	1.03258655804	0.786150712831	0.0	0.0	1.00509164969	0.0	0.196537678208
stu_09e0b31d8c	0.397043294615	1.04435058078	0.863780359029	0.0	0.0	1.06335797254	0.0	0.0316789862724
stu_09e126c455	0.433267587114	1.10913872452	0.819855358317	0.714210387903	2.89303284672	1.04142011834	0.23546351243	0.174884944116
stu_09ecb2a9a9	0.352414045355	1.08814923189	0.883138258961	0.0	0.0	1.0314557425	0.0	0.132406730066
stu_09f26aafa9	0.402712264151	1.08549528302	0.840212264151	0.062026336478	0.179788437884	1.01788522013	0.039630877193	0.102397798742
stu_09f5214e97	0.237689393939	1.08428030303	0.883522727273	0.00157954545455	0.0	1.00757575758	0.00178778135048	0.0325126262626
stu_0a004bf5db	0.323671497585	1.0692431562	0.650563607085	0.0	0.0	1.00483091787	0.0	0.470209339775
stu_0a073e6999	0.363438520131	1.10010881393	0.856365614799	0.0	0.0	1.03482045702	0.0	0.0787087413856
stu_0a258c40fa	0.458199356913	1.11254019293	0.826366559486	0.0	0.0	1.02250803859	0.0	0.072347266881
stu_0a588fc920	0.242170269078	1.01852668725	0.896779885311	0.0	0.0	1.04631671813	0.0	0.0533745037494
stu_0a698c3f57	0.0809608540925	1.00889679715	0.967081850534	0.0	0.0	1.01779359431	0.0	0.020462633452
stu_0a7302d561	0.346976175932	1.13683567502	0.580329871717	0.259022602321	0.376401746725	1.0397067807	0.174138947368	0.68906536347
stu_0a7d96b7f9	0.26536822885	1.04727125178	0.877865692838	0.0	0.0	1.00831811727	0.0	0.0724284844796
stu_0aa57d9052	0.165109034268	1.00996884735	0.932087227414	0.117236760125	0.759688073394	1.01619937695	0.0704271390374	0.019937694704
stu_0ab009e2b6	0.555555555556	1.04861111111	0.75	0.0	0.0	1.0	0.0	0.256944444444
stu_0ab7a3adf6	0.298245614035	1.05872576177	0.895106186519	0.0	0.0	1.03010156971	0.0	0.0537396121884
stu_0acf6c3446	0.382352941176	1.88235294118	0.852941176471	13.5561764706	0.0	1.0	15.8934482759	0.0
stu_0ae8507d0d	0.202024462252	1.03584985238	0.92492619148	0.0	0.0	1.01138760017	0.0	0.0227752003374
stu_0aefcbfa4a	0.160241279832	1.06084447941	0.942040388146	0.0	0.0	1.02570154734	0.0	0.0138998164175
stu_0b04c3086a	0.0	1.0	1.0	0.0	-1.0	1.0	0.0	0.0
stu_0b082e23b4	1.45454545455	1.0	0.5	0.0	0.0	1.13636363636	0.0	0.409090909091
stu_0b0d854406	0.122807017544	1.06222222222	0.943859649123	0.102454736842	0.40555	1.02432748538	0.0844267657993	0.0217543859649
stu_0b467767da	0.661141804788	1.16022099448	0.790055248619	0.834254143646	1.90736842105	1.06261510129	0.549090909091	0.127071823204
stu_0b6952f29a	0.141414141414	1.03559403559	0.943482443482	0.0	0.0	1.01106301106	0.0	0.011544011544
stu_0b6c1553f8	1.41666666667	1.0	0.25	0.0	0.0	1.0	0.0	0.333333333333
stu_0b7c0a5d8d	1.08823529412	1.0	0.676470588235	0.0	0.0	1.0	0.0	0.235294117647
stu_0bae20d3ae	2.43902439024	1.32926829268	0.5	0.0	0.0	1.0	0.0	0.609756097561
stu_0bb0bc72dc	1.69230769231	1.30769230769	0.769230769231	0.0	0.0	1.0	0.0	0.153846153846
stu_0bb2425139	0.346224196499	1.0305722498	0.866997648288	0.0	0.0	1.01907499347	0.0	0.00627123072903
stu_0bc92a229c	0.0940819423369	1.1593323217	0.955993930197	0.0	0.0	1.01972685888	0.0	0.00758725341426
stu_0bf69eb649	0.597122302158	1.20863309353	0.748201438849	0.0	0.0	1.0	0.0	0.179856115108
stu_0bfcf54d46	0.772727272727	1.45454545455	0.636363636364	0.0	0.0	1.0	0.0	0.0
stu_0c2af235d0	0.2927680798	1.13665835411	0.892269326683	0.676483790524	2.35083796296	1.0289276808	0.47432588038	0.0488778054863
stu_0c3563df0f	0.0242763772176	1.00186741363	0.986928104575	0.0	0.0	1.00186741363	0.0	0.0
stu_0c387dc536	0.249646536053	1.05917996364	0.908301353262	0.0	0.0	1.0109068875	0.0	0.04786911735
stu_0c65233f2b	0.142457449289	1.04523198881	0.934250408021	0.0	0.0	1.00559570996	0.0	0.0158545115412
stu_0c74f882e3	0.367123287671	1.29315068493	0.824657534247	0.0	0.0	1.01917808219	0.0	0.0109589041096
stu_0c759e9f67	0.274831243973	1.11378977821	0.877531340405	0.0	0.0	1.02025072324	0.0	0.0318225650916
stu_0c7fa84b56	0.5	1.0	0.829479768786	0.0	0.0	1.00867052023	0.0	0.118497109827
stu_0c88e9f17d	0.382352941176	1.26470588235	0.794117647059	0.0	0.0	1.0	0.0	0.0882352941176
stu_0ca33bbb5d	0.428571428571	1.2380952381	0.761904761905	10.3096428571	43.3005	1.0	0.0	0.5
stu_0ca6b4b8c1	0.477771362587	1.13943418014	0.852771362587	0.0	0.0	1.02886836028	0.0	0.000866050808314
stu_0cf8d20421	0.390086977243	1.08888359347	0.838436792565	0.0253318241392	0.107619469027	1.03562492553	0.00947534460708	0.130108423686
stu_0d14f155e7	0.288323113836	1.07278059184	0.894961343642	0.0	0.0	1.01812849907	0.0	0.0699813383098
stu_0d1ebbd411	1.875	1.0	0.375	0.0	0.0	1.0	0.0	0.25
stu_0d32a1db62	0.394268009295	1.08830364059	0.859024012393	0.215345468629	0.657285714286	1.06196746708	0.142817853922	0.0805577072037
stu_0d38a04fd7	0.14654778235	1.16117969822	0.940786465478	0.0	0.0	1.01508916324	0.0	0.0166895290352
stu_0d3f397cee	0.200318471338	1.05488322718	0.925690021231	0.0	0.0	1.01496815287	0.0	0.0289808917197
stu_0d5105b896	0.510537790698	1.15734011628	0.793604651163	0.0526889534884	0.193661971831	1.05850290698	0.0160256410256	0.113372093023
stu_0d57bcb733	0.377521613833	1.1613832853	0.821325648415	0.0	0.0	1.00576368876	0.0	0.0720461095101
stu_0d5e6d55ec	0.211665098777	1.09031044214	0.913609281907	0.112707745375	0.35713430127	1.0351207275	0.0895948172301	0.04954531201
stu_0d61cd9be8	0.267772511848	1.0	0.876777251185	0.0	0.0	1.0	0.0	0.0165876777251
stu_0d6edfc190	0.196507936508	1.02888888889	0.917777777778	0.0783314285714	0.423413127413	1.02317460317	0.04741611899	0.0606349206349
stu_0d6f3617ed	0.234229828851	1.04156479218	0.891442542787	0.0	0.0	1.00929095355	0.0	0.0723716381418
stu_0d8985760a	0.34435261708	1.09090909091	0.804407713499	0.528933884298	2.70426760563	1.0	0.0	0.228650137741
stu_0d8a89a8d9	0.423647146034	1.08914010378	0.874536693847	0.0987123795404	0.506741506647	1.04280948851	0.0401754609027	0.0618977020015
stu_0d8deb7f0a	0.359375	1.0	0.869791666667	0.0	0.0	1.0	0.0	0.0625
stu_0da58c9d0e	0.278684701493	1.04827425373	0.876865671642	0.0	0.0	1.01632462687	0.0	0.0587686567164
stu_0de4999e4b	0.884615384615	1.0	0.653846153846	0.0	0.0	1.0	0.0	0.0769230769231
stu_0e00ffdf73	0.313365282215	1.06922257721	0.843716719915	0.0	0.0	1.01916932907	0.0	0.0817358892439
stu_0e112af792	0.12380952381	1.07619047619	0.914285714286	0.0	0.0	1.01904761905	0.0	0.0
stu_0e35a0caf4	0.327546825034	1.14116034719	0.870260392873	0.0	0.0	1.04431247145	0.0	0.0260392873458
stu_0e580f6307	0.301349325337	1.09595202399	0.872563718141	0.0	0.0	1.01649175412	0.0	0.0494752623688
stu_0e60714d5e	0.150197628458	1.00632411067	0.939920948617	0.0	0.0	1.02292490119	0.0	0.0173913043478
stu_0e82632340	0.4	1.6	0.8	0.0	0.0	1.0	0.0	0.2
stu_0ea113bea8	0.9	1.0	0.75	0.0	0.0	1.0	0.0	0.0
stu_0ea288e26a	0.222222222222	1.0	0.888888888889	0.0	0.0	1.0	0.0	0.0
stu_0eb255efad	0.15445026178	1.00785340314	0.926701570681	0.0	0.0	1.0	0.0	0.00261780104712
stu_0ec47a0be4	0.584142394822	1.26213592233	0.443365695793	0.0	0.0	1.0	0.0	0.96925566343
stu_0ec808e775	0.25	1.0	0.894736842105	0.0	0.0	1.0	0.0	0.0
stu_0ec98db02d	0.255839822024	1.02113459399	0.882091212458	0.0	0.0	1.00111234705	0.0	0.0144605116796
stu_0ed06e121c	0.225584182145	1.05991611744	0.889454763331	0.0831623726783	0.045593495935	1.02007189934	0.087831593129	0.0653085680048
stu_0eef720061	0.173757891847	1.10559063043	0.933022234422	0.103793393723	0.473866120219	1.01866593467	0.0772274198294	0.0269009058468
stu_0f017a48bc	0.224973089343	1.09364908504	0.904198062433	0.0	0.0	1.01291711518	0.0	0.00861141011841
stu_0f320b3145	0.905444126074	1.04584527221	0.719197707736	0.0	0.0	1.01719197708	0.0	0.183381088825
stu_0f37066c27	0.442344045369	1.202268431	0.797731568998	0.0	0.0	1.06427221172	0.0	0.0982986767486
stu_0f38078c16	0.291129922709	1.1025027604	0.870721383879	0.0322436510858	0.13856227758	1.0501472212	0.016458205643	0.111612072138
stu_0f396a5baa	0.364849833148	1.11902113459	0.84872080089	0.0	0.0	1.05784204672	0.0	0.0422691879867
stu_0f5da6f91c	0.316602316602	1.03474903475	0.888030888031	0.0	0.0	1.0	0.0	0.003861003861
stu_0f60249296	0.147193961273	1.01329176239	0.929274696423	0.091565474237	0.605568445476	1.02182474565	0.0524457001589	0.0429931079751
stu_0f6fed906e	0.305069124424	1.15760368664	0.876497695853	0.0	0.0	1.066359447	0.0	0.0479262672811
stu_0f74cfc820	0.772396327952	1.1339031339	0.762899651789	0.0	0.0	1.05476416588	0.0	0.175055397278
stu_0faf821d0b	0.55	1.0	0.7875	0.0	0.0	1.45	0.0	0.2625
stu_0fee3da977	0.0866900175131	1.0457530648	0.963003502627	0.0	0.0	1.00788091068	0.0	0.0131348511384
stu_0ffac8cb5d	0.0712497592914	1.05045253225	0.971500096283	0.0	0.0	1.01463508569	0.0	0.000192566917004
stu_10127b1302	0.261778998521	1.08673145996	0.899535178534	0.0780079230932	0.163133543638	1.02841749419	0.068500645919	0.0428903443905
stu_1046a07251	0.242014742015	1.08067158067	0.898443898444	0.197378378378	0.294475806452	1.01187551188	0.186402917046	0.0217035217035
stu_105569abaa	0.322222222222	1.0	0.777777777778	0.0	0.0	1.0	0.0	0.155555555556
stu_10678201dd	0.510989010989	1.07142857143	0.692307692308	0.0	0.0	1.0	0.0	0.197802197802
stu_109a85ebdf	0.209693372898	1.1256181998	0.920870425321	0.0	0.0	1.01582591494	0.0	0.0316518298714
stu_10ad1225b4	0.551518761167	1.09142346635	0.693269803454	0.051653067302	0.132946601942	1.06938653961	0.0156855670103	0.417510422871
stu_10be4d9bc7	0.435442313198	1.05840251932	0.845118809047	0.0	0.0	1.0727168623	0.0	0.0847409103922
stu_10ce0c35d4	0.502487562189	1.02860696517	0.845771144279	0.239388059701	1.08290322581	1.03482587065	0.0855705882353	0.108208955224
stu_10ea455bb6	0.419478527607	1.12806748466	0.868865030675	0.0	0.0	1.03450920245	0.0	0.111963190184
stu_10f0b7a1bd	0.412165036155	1.09230114845	0.861335601872	0.0	0.0	1.03487877499	0.0	0.091025095704
stu_10f63dbde6	0.434897206115	1.05166051661	0.823405376911	0.0	0.0	1.02319451766	0.0	0.151818661044
stu_11062b8961	0.284823284823	1.17671517672	0.896742896743	0.0761171171171	0.526543624161	1.00623700624	0.0242519319938	0.025641025641
